Row,Col,A_Diff_Linear,A_Blue_Linear,A_Green_Diff_Linear,A_Diff,A_Blue,A_Green_Diff,A_Plast_Diff,A_Plast_Green_Diff,T_Plast_Blue,T_Plast_Green,T_Plast_Red,A_Core_Blue,Meniscus_Depth_Ratio,Delta_BStar,B_Star_Norm,Chroma,Hue_Angle,Chroma_L_Ratio,SSAI,AAR,NDYI,RB_Ratio,GB_Ratio,RG_Ratio,Rel_Sat,Blue_Med,Green_Med,Red_Med,L_Med,A_Med,B_Star_Med,S_Med,V_Med,Plate,Photo,True_OD
D,3,0.8640090557729754,1.095881520838035,0.017342267629950087,0.3927313889877161,0.4981279640172887,0.007882848922704619,0.2550223569898681,0.0010705384508623295,0.6892694165927317,1.236917766269615,1.239970536837521,0.6521678366383092,0.6612903225806451,2.998589537497253,1.1125,211.91743675309024,0.9971906342364164,1.324483979706814,0.8595371587395508,0.04039209635348623,0.46604214365240887,2.754385964912281,2.736842105263158,1.0064102564102564,4.54005156050278,57.0,156.0,157.0,160.0,115.0,178.0,163.0,158.0,Plate 0006,Plate A 0006.jpg,0.41
D,4,0.5735519151912228,0.710570671540668,0.004286202736006495,0.2607054159960104,0.32298666888212185,0.0019482739709120317,0.15565508888800667,-0.0009280110893097882,0.8657324962165872,1.2415574478865385,1.2389072899828264,0.4106769055303711,0.8571428571428571,12.624023576207861,1.0365853658536586,205.24375751773792,0.9760370693115438,1.2514863263276703,0.5728153543694854,0.03845531283260751,0.33054392613924843,1.975,2.0,0.9875,4.874631067769885,80.0,160.0,158.0,164.0,115.0,170.0,128.0,160.0,Plate 0006,Plate A 0006.jpg,0.2955
D,5,0.40442469764260663,0.48764119820018065,-0.010513903149449055,0.18382940801936665,0.22165509009099119,-0.004779046886113192,0.10589351525154103,-0.004916716280623068,0.9360073374061154,1.2080627262292623,1.1944631842295137,0.2848633767193326,0.9504950495049505,18.60842363790266,0.9938650306748467,199.24858845171275,0.9493799801981365,1.2223839782313666,0.40442469764260663,0.042766220402746614,0.24453279831942748,1.6210526315789473,1.6736842105263159,0.9685534591194969,5.228727263413618,95.0,159.0,154.0,163.0,116.0,162.0,104.0,159.0,Plate 0006,Plate A 0006.jpg,0.2573
D,6,0.38643164866417984,0.3929911664932477,-0.014282101119791881,0.17565074939280903,0.1786323484060217,-0.0064918641453599515,0.12209537191406095,-0.004759416912160003,0.9003343016909545,1.205753650360078,1.1926119824491397,0.21308535139699897,1.0467289719626167,27.951796964287666,0.9757575757575757,197.8534811419804,0.9505468408120752,1.1991120069210934,0.38643164866417984,0.04431627205718767,0.23255813502794312,1.5757575757575757,1.6363636363636365,0.9629629629629629,6.012680124887209,99.0,162.0,156.0,165.0,115.0,161.0,101.0,162.0,Plate 0006,Plate A 0006.jpg,0.2577
D,7,-0.02143007620250071,-0.0798666586243588,-0.0026731941935350667,-0.009740943728409543,-0.03630302664743585,-0.0012150882697888193,-0.039435353338727094,0.0018331349360028865,1.3076174380822152,1.1890831236410895,1.1941127905900455,-0.03661140649953955,1.3636363636363635,4.635621570288549,0.7705882352941177,181.06904760339356,0.8088313732769159,1.0651120447258444,-0.02143007620250071,0.19999999999999998,0.022222221869488544,1.0324675324675325,1.0584415584415585,0.9754601226993865,0.7069357154248154,154.0,163.0,159.0,170.0,125.0,131.0,12.0,163.0,Plate 0006,Plate A 0006.jpg,0.0697
D,8,-0.02761814996706212,-0.11270888171547004,0.005629164724805319,-0.012553704530482657,-0.051231309870668165,0.0025587112385479158,-0.01718095118360867,0.00661392491699575,1.2165949925600847,1.151731244057896,1.1694053419812698,-0.06720817426262271,1.4397163120567376,8.701116108653906,0.7857142857142857,181.79383927955314,0.8126287849229383,1.0821061861878163,-0.02757158846310711,0.2511742247709583,0.025641025230111775,1.0460526315789473,1.0592105263157894,0.9875776397515528,0.7358879234436677,152.0,161.0,159.0,168.0,125.0,132.0,15.0,161.0,Plate 0006,Plate A 0006.jpg,0.0682
D,9,0.1934775501674372,0.07366199422520184,-0.01177876459816471,0.08794434098519874,0.03348272464781903,-0.005353983908256685,0.11080893756606125,-0.0004860761337206476,0.9126060504411609,1.1791752563982794,1.1778562244080177,-0.00033964942780675056,1.3916666666666666,28.193674094822313,0.8837209302325582,193.04144632694815,0.9065727961091283,1.1223339902729543,0.1934775501674372,0.0724930064443382,0.16083915802728746,1.3666666666666667,1.4,0.9761904761904762,2.663732282266438,120.0,168.0,164.0,172.0,119.0,152.0,72.0,168.0,Plate 0006,Plate A 0006.jpg,0.1765
D,10,0.20590672616551042,0.15098913703088024,-0.009699671878566615,0.09359396643886832,0.06863142592312735,-0.004408941762984835,0.14647730184587637,0.0010171249660806889,0.778635210202811,1.0884142413790132,1.0909663131318528,0.014620742626253342,1.53,27.075110819543397,0.950920245398773,195.41238445912276,0.9160367377214834,1.198848984411796,0.20590672616551042,0.06964080906740089,0.18939393580693303,1.4579439252336448,1.4766355140186915,0.9873417721518988,2.249810327684689,107.0,158.0,156.0,163.0,119.0,155.0,83.0,159.0,Plate 0006,Plate A 0006.jpg,0.2236
E,1,0.6331866986776509,1.075688992326587,0.01403593231667516,0.28781213576256853,0.48894954196663043,0.006379969234852428,0.15190144784263165,-0.006980438028541702,0.8133541596359818,1.172631558402964,1.1539344520533041,0.5824763393825907,0.5909090909090909,-47.43333241586248,1.1372549019607843,209.67832506007863,0.9788254901082957,1.3704465690201217,0.6305316687299068,0.048488397842418256,0.42720762703561754,2.5166666666666666,2.466666666666667,1.0202702702702702,1.7987968468753481,60.0,148.0,151.0,153.0,117.0,174.0,155.0,151.0,Plate 0006,Plate A 0006.jpg,0.36
E,2,0.5067513415226963,0.8029498891953788,0.007389438071516374,0.2303415188739528,0.36497722236153574,0.003358835487052958,0.1279118770783022,-0.004063687205141428,0.9097191206576892,1.232772356250194,1.221291121728949,0.47955071377773945,0.6582278481012658,-23.950967329693754,1.0683229813664596,207.46083967823904,0.9774461806381783,1.2885766439642177,0.5056304440666451,0.04765200509974892,0.35483870204647955,2.1066666666666665,2.0933333333333333,1.0063694267515924,2.0391773210730495,75.0,157.0,158.0,161.0,116.0,172.0,136.0,158.0,Plate 0006,Plate A 0006.jpg,0.33
E,3,1.9603566713671587,2.164552908560179,0.03211819851611944,0.8910712142577994,0.9838876857091723,0.014599181143690618,0.8134340058578798,0.011600589569322306,0.18792809137941946,1.1907624180724536,1.2229978931812024,1.0358901657207493,0.6818181818181818,14.787314526907323,1.2038216560509554,221.75887806353998,1.0203230276158817,1.412476930341019,1.9416480005877674,0.026139553278219662,0.8023255580719315,9.235294117647058,9.0,1.026143790849673,4.508235814884683,17.0,153.0,157.0,157.0,116.0,189.0,228.0,157.0,Plate 0006,Plate A 0006.jpg,1.1875
E,4,2.0559444141380214,2.169448154505451,0.04378420080830965,0.9345201882445551,0.9861127975024776,0.019901909458322563,0.8756380324325673,0.02000133967111517,0.16350918985387747,1.1726782209577806,1.2279486306980072,1.0473961623649668,0.8333333333333334,33.88456461074006,1.2179487179487178,222.61176967986216,1.0226728186968124,1.42699852358886,2.0292891727467204,0.03037206328052962,0.8123166917209181,9.8125,9.5,1.0328947368421053,6.069336160157075,16.0,152.0,157.0,156.0,116.0,190.0,229.0,157.0,Plate 0006,Plate A 0006.jpg,1.793
E,5,0.1926492171347513,0.24462111751498772,-0.01355323064720762,0.08756782597034152,0.11119141705226714,-0.006160559385094355,0.04365363144937503,-0.00405738243262127,1.0896149583637593,1.2161413930488152,1.204832539187674,0.1300716488563145,1.0413223140495869,10.340780717556981,0.926829268292683,192.4266093865399,0.9106647347199702,1.1733329840642677,0.1926492171347513,0.07269141552150368,0.15711644811245012,1.3508771929824561,1.394736842105263,0.9685534591194969,2.627543046757664,114.0,159.0,154.0,164.0,118.0,152.0,74.0,159.0,Plate 0006,Plate A 0006.jpg,0.1698
E,6,0.1898177812229524,0.1764337634479897,-0.017331441199391354,0.08628080964679649,0.08019716520363164,-0.007877927817905158,0.05558389428699547,-0.004591220400802648,1.05644403936067,1.2134492337867742,1.2006886114892337,0.11911332002417549,1.0317460317460319,20.12187382209538,0.9207317073170732,191.637678967368,0.9074648324189889,1.1685224327278536,0.1898177812229524,0.07337790277235168,0.1459853987958869,1.3162393162393162,1.3675213675213675,0.9625,3.197897986073351,117.0,160.0,154.0,164.0,118.0,151.0,70.0,160.0,Plate 0006,Plate A 0006.jpg,0.1771
E,7,0.06149602575808248,-0.011731342068592648,-0.005233480398745702,0.027952738980946554,-0.0053324282129967,-0.002378854726702573,0.01062737067309831,0.001552388459530249,1.1784443149408987,1.2033280706538028,1.207637071382181,-0.021410083482425936,1.376923076923077,15.289466203588972,0.8373493975903614,184.94593804677083,0.8504403873607048,1.114132156908258,0.06149602575808248,0.12828285613471813,0.07118643947141629,1.1386861313868613,1.167883211678832,0.975,1.8551113635791068,137.0,160.0,156.0,166.0,122.0,139.0,35.0,160.0,Plate 0006,Plate A 0006.jpg,0.1003
E,8,0.12387307573877811,0.030079965741717816,-0.008430914018024913,0.05630594351762647,0.013672711700780868,-0.003832233644556718,0.053970425058866484,0.00040772357225228595,1.0483534898384523,1.1859611068332163,1.1870750315325513,-0.007442697890639793,1.4369747899159664,23.843560221122658,0.8780487804878049,188.08774548066654,0.8719736621465223,1.1468764968333325,0.12387307573877811,0.09406811763391114,0.1056338009571514,1.220472440944882,1.2519685039370079,0.9748427672955975,2.670796050653395,127.0,159.0,155.0,164.0,121.0,144.0,51.0,159.0,Plate 0006,Plate A 0006.jpg,0.1222
E,9,0.7756896378269602,0.618047939995897,0.004264784562400842,0.35258619901225463,0.28093088181631687,0.0019385384374548814,0.36768276577364173,0.006223998081210727,0.5343074228446374,1.2281459356365507,1.245873571797087,0.27077617392312187,1.1428571428571428,57.79122464063218,1.0532544378698225,211.91743675309024,0.9971906342364164,1.2539493298999422,0.7746984612155878,0.029654614258377683,0.42365590486761495,2.462686567164179,2.4776119402985075,0.9939759036144579,6.827480235254574,67.0,166.0,165.0,169.0,115.0,178.0,154.0,166.0,Plate 0006,Plate A 0006.jpg,0.4373
E,10,0.7690581441666264,0.70845404901564,0.007962468727004693,0.34957188371210296,0.3220245677343818,0.0036193039668202844,0.3847934153556104,0.007603003988669629,0.46498793898899876,1.1082356065874848,1.1278078250417904,0.2917385696111796,1.2272727272727273,50.15281706489887,1.1153846153846154,209.1219739769114,0.982793723247329,1.3405254742109705,0.7672254415910571,0.034084740498491084,0.43262410324765715,2.533333333333333,2.5166666666666666,1.0066225165562914,5.300426551664603,60.0,151.0,152.0,156.0,116.0,174.0,155.0,152.0,Plate 0006,Plate A 0006.jpg,0.4182
F,1,0.11910441223931173,0.5639337677140274,-0.004218288049629482,0.05413836919968723,0.25633353077910337,-0.001917403658922373,0.006782782574439688,-0.01072074505227033,1.069772974371475,1.1137690613956368,1.0866117694487156,0.24240406194248373,0.711340206185567,-67.99328767010485,1.0193548387096774,198.40362899906847,0.9212469046592403,1.2800234128972159,0.11910441223931173,0.09602608603198709,0.23298968591773844,1.6129032258064515,1.6021505376344085,1.0067114093959733,0.8970433426508344,93.0,149.0,150.0,155.0,120.0,158.0,98.0,151.0,Plate 0006,Plate A 0006.jpg,0.22
F,2,0.09191516653892129,0.3782945476956882,-0.004248030510522027,0.04177962115405506,0.1719520671344037,-0.0019309229593282018,0.01109581397873987,-0.0059029336531908755,1.1470516615830115,1.1928387143529722,1.1767353287358575,0.16924672049421158,0.8090909090909091,-44.03731928208475,0.9512195121951219,196.8146336022807,0.9151007005533605,1.2000892292821994,0.09191516653892129,0.10895664935481349,0.1954887181299113,1.485981308411215,1.485981308411215,1.0,0.9588575612727473,107.0,159.0,159.0,164.0,120.0,156.0,83.0,160.0,Plate 0006,Plate A 0006.jpg,0.19
F,3,2.007642635595208,2.2083976939036547,0.03907491989775505,0.912564834361458,1.00381713359257,0.01776132722625226,0.8925346981978748,0.017314069774918735,0.15154210677596003,1.136982941927269,1.1832268571720204,1.0016523502580728,0.875,12.17277861963845,1.2179487179487178,223.13448859376265,1.0188477447445452,1.430349285857453,1.9843807795924426,0.028840994637694663,0.8224851827667107,10.466666666666667,10.066666666666666,1.0397350993377483,3.4204450722184516,15.0,151.0,157.0,156.0,117.0,190.0,230.0,157.0,Plate 0006,Plate A 0006.jpg,1.7377
F,4,2.0122480841827426,2.104718532136936,0.03761053849837774,0.9146582200830647,0.9566902418804253,0.017095699317444417,0.9008799040574171,0.01899741265382436,0.15375931055437111,1.1714504253185072,1.2238306540485095,0.9941158408526294,0.8823529411764706,31.741845020750617,1.20125786163522,223.46588106464932,1.0250046602468967,1.4054457928594297,1.9897968844843872,0.028088393125506424,0.815561936150953,10.0,9.6875,1.032258064516129,4.492180958589497,16.0,155.0,160.0,159.0,116.0,191.0,230.0,160.0,Plate 0006,Plate A 0006.jpg,1.6706
F,5,-0.0010529859003202968,0.02407382615740491,-0.0004766361504870108,-0.0004786299546909855,0.010942648253365935,-0.00021665279567587709,-0.010922134314446066,0.0030289576705146426,1.2535079365135342,1.2138806708863186,1.222376392007728,0.00516797962834034,1.0857142857142856,-5.311698006734787,0.8373493975903614,185.60711193270586,0.8463911188463816,1.118115132124734,-0.0010529859003202968,0.19999999999999998,0.07796610037345593,1.161764705882353,1.1764705882352942,0.9875,0.963773368796687,136.0,160.0,158.0,166.0,123.0,139.0,37.0,160.0,Plate 0006,Plate A 0006.jpg,0.1064
F,6,0.008034933928627426,-0.019224389458030178,0.0018237677945087544,0.003652242694830582,-0.008738358844559155,0.0008289853611402973,-0.004437633196073543,0.0046343688209703054,1.2286273292638592,1.2032286640681136,1.21613710217459,0.019395380729309398,1.0486111111111112,4.937643671536364,0.8363636363636363,184.85940603604675,0.8428062780342479,1.1203600365821016,0.008030540176463524,0.20183658347209546,0.06440677856937664,1.1304347826086956,1.144927536231884,0.9873417721518988,1.1056608954143965,138.0,158.0,156.0,165.0,123.0,138.0,32.0,159.0,Plate 0006,Plate A 0006.jpg,0.1265
F,7,-0.046345047028958385,-0.10163238801969271,0.001727586771376001,-0.02106593046770839,-0.04619654000895127,0.0007852667142617918,-0.026374413517660455,0.004579415955301397,1.2724328636876228,1.184898222074991,1.1974584797598258,-0.057483622129200676,1.316546762589928,5.573484609752867,0.808641975308642,181.76083186429358,0.8048509622241092,1.1219804436067504,-0.04632103994420519,0.21570533428523583,0.02325581356717918,1.0408163265306123,1.054421768707483,0.9870967741935484,0.5276026166424498,147.0,155.0,153.0,162.0,126.0,131.0,12.0,155.0,Plate 0006,Plate A 0006.jpg,0.0578
F,8,0.03641224087403434,-0.06922031330602633,-0.0004954839724348875,0.016551018579106652,-0.03146377877546637,-0.00022521998747043054,0.015736174656560853,0.003133613404088173,1.1852927292754203,1.2201920235088173,1.2290280505317925,-0.010475103408715727,1.213235294117647,15.595827201019304,0.8303030303030303,184.78365728602733,0.835165464147515,1.1199009532486506,0.03641224087403434,0.15026066037010963,0.06040268355029055,1.1214285714285714,1.1357142857142857,0.9874213836477987,1.515301481016408,140.0,159.0,157.0,165.0,124.0,137.0,30.0,159.0,Plate 0006,Plate A 0006.jpg,0.0965
F,9,0.28303526274927937,0.12107203376492945,0.0006125848515406429,0.1286523921587633,0.05503274262042241,0.0002784476597912089,0.13480754103090387,0.0028067736728833864,0.9493921384354003,1.286608447492606,1.2949505135426307,0.06785779292778889,1.1512605042016806,35.00995977548348,0.9122807017543859,196.2065238466856,0.9191404548360183,1.1474065722028397,0.28298325737226765,0.05753322155718488,0.18716577206478124,1.456140350877193,1.4649122807017543,0.9940119760479041,4.180019651193857,114.0,167.0,166.0,171.0,119.0,156.0,84.0,167.0,Plate 0006,Plate A 0006.jpg,0.2137
F,10,0.38054309260165936,0.29756296952860223,0.004835181273954242,0.1729741330007543,0.13525589524027376,0.002197809669979185,0.18874849258837448,0.003378361364321056,0.7823734832267492,1.1989035711617582,1.2082661679416429,0.144538128971332,1.1414141414141414,35.83802037171465,1.0,199.40160480798542,0.931307232583654,1.246260030049909,0.3799918936950647,0.0547050436112153,0.24151696124716646,1.6421052631578947,1.631578947368421,1.0064516129032257,4.2337528391606805,95.0,155.0,156.0,160.0,119.0,160.0,100.0,156.0,Plate 0006,Plate A 0006.jpg,0.2467
G,1,-0.12802167405717557,0.32013978117562,-0.010765433501337185,-0.05819167002598888,0.14551808235255453,-0.004893378864244152,-0.025367459214141838,-0.010538297158572572,1.0900518352837092,1.053459850472222,1.0282049521764205,-0.05120443520793729,0.8947368421052632,-85.99882688186784,0.9490445859872612,192.57466084612483,0.8847014523681488,1.2265901964721326,-0.12802167405717557,0.19999999999999998,0.158699805760998,1.3818181818181818,1.3727272727272728,1.0066225165562914,0.5207449075017485,110.0,151.0,152.0,157.0,122.0,149.0,70.0,153.0,Plate 0006,Plate A 0006.jpg,0.16
G,2,-0.15546128885505822,0.14964311964671512,-0.011041416488101752,-0.07066422220684467,0.06801959983941598,-0.005018825676409933,-0.035010096463589796,-0.006860630149320555,1.2015262367819957,1.1261177197883165,1.108468005105201,-0.03335720325033933,0.8968253968253969,-63.61977558114535,0.8787878787878788,189.49670181826386,0.8713283561365496,1.1484648595046294,-0.15546128885505822,0.19999999999999998,0.11578947165281629,1.2619047619047619,1.2619047619047619,1.0,0.48839901079159764,126.0,159.0,159.0,165.0,122.0,145.0,53.0,160.0,Plate 0006,Plate A 0006.jpg,0.15
G,3,1.8703720946521445,2.086114639624261,0.03806715126483082,0.850169133932793,0.9482339271019369,0.0173032505749231,0.884254230526546,0.01816767020653673,0.14778821169725148,1.0857412906670552,1.1321240714195533,0.921648701002332,0.875,4.154982698310107,1.2179487179487178,223.13448859376265,1.0188477447445452,1.430349285857453,1.849253352522899,0.030331245035737444,0.8123166917209181,9.875,9.4375,1.0463576158940397,2.677267534888323,16.0,151.0,158.0,156.0,117.0,190.0,230.0,158.0,Plate 0006,Plate A 0006.jpg,1.6461
G,4,1.9231103683184982,2.0575940707885345,0.037193672055858995,0.8741410765084082,0.9352700321766065,0.016906214570844937,0.903087219522758,0.019417158036588188,0.14411553598567486,1.102505748995496,1.152916941090984,0.9291162998548346,0.8823529411764706,23.195865008465773,1.2179487179487178,222.61176967986216,1.0226728186968124,1.42699852358886,1.9018888987227662,0.029114834579696484,0.8117646820069212,9.8125,9.4375,1.0397350993377483,3.4499997237732067,16.0,151.0,157.0,156.0,116.0,190.0,230.0,157.0,Plate 0006,Plate A 0006.jpg,1.4734
